laptop_id,img_link,name,laptop_brand,usecases,price_rm,tags
0,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,Lenovo, Business/Professional,3464.45,intel core i5 processor (11th gen) 16 gb ddr4 ram window 11 oper system business/profession
1,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/e/u/f/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjedtcx2vfw.jpeg?q=70,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,ASUS, Gaming,8909.45,amd ryzen 9 octa core processor 16 gb ddr5 ram 64 bit window 11 oper system game
2,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/1/7/-original-imag3ebnzawky4kn.jpeg?q=70,ASUS VivoBook 15 (2022) Core i3 10th Gen,ASUS, Home/Everyday use,1869.45,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
3,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/w/y/-original-imagmuhrzbmzwnee.jpeg?q=70,Lenovo Athlon Dual Core,Lenovo, Budget Friendly,1044.45,amd athlon dual core processor 4 gb ddr4 ram do oper system budget friendli
4,https://rukminim1.flixcart.com/image/312/312/kp5sya80/screen-guard/tempered-glass/o/v/n/apple-macbook-air-m1-13-3-inch-lightwings-original-imag3gh5xftgbpg3.jpeg?q=70,APPLE 2020 Macbook Air M1,APPLE, Multimedia/Entertainment,4784.45,appl m1 processor 8 gb ddr4 ram mac os oper system multimedia/entertain
5,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,ASUS VivoBook 14 (2021) Celeron Dual Core,ASUS, Budget Friendly,1319.45,intel celeron dual core processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli
6,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,Lenovo, Home/Everyday use,1869.945,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
7,https://rukminim1.flixcart.com/image/312/312/kuwzssw0/computer/x/l/a/redmibook-15-pro-thin-and-light-laptop-redmi-original-imag7xhnakyazyma.jpeg?q=70,RedmiBook Pro Core i5 11th Gen,Redmi, Business/Professional,2144.45,intel core i5 processor (11th gen) 8 gb ddr4 ram window 11 oper system business/profession
8,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/0/8/-original-imagkgr3wcfexyd8.jpeg?q=70,acer Aspire 3 Ryzen 3 Dual Core 3250U,acer, Home/Everyday use,1484.45,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
9,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/u/o/-original-imagg6t9hc6wubth.jpeg?q=70,ASUS Vivobook 14 (2022) Core i5 12th Gen,ASUS, Business/Professional,3684.45,intel core i5 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system business/profession
10,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/t/h/-original-imagg6t9pauha4t7.jpeg?q=70,ASUS Vivobook 15 Core i3 11th Gen,ASUS, Business/Professional,2089.45,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
11,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/q/o/-original-imag7wjdg4dvcdya.jpeg?q=70,ASUS Core i7 11th Gen,ASUS, Business/Professional,3134.45,intel core i7 processor (11th gen) 16 gb ddr4 ram window 11 oper system business/profession
12,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/x/o/u/-original-imaghkk994ybh4fh.jpeg?q=70,DELL Vostro Core i3 11th Gen,DELL, Business/Professional,2199.45,intel core i3 processor (11th gen) 8 gb ddr4 ram window 11 oper system business/profession
13,https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70,realme Book (Slim) Core i3 11th Gen,realme, Home/Everyday use,2584.45,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use
14,https://rukminim1.flixcart.com/image/312/312/l5h2xe80/computer/h/i/p/14s-dy5005tu-thin-and-light-laptop-hp-original-imagg4rc7n75zqkp.jpeg?q=70,HP 14s Intel Core i3 11th Gen,HP, Home/Everyday use,2089.45,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
15,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/6/i/-original-imaggshd5zgfe8ev.jpeg?q=70,HP Ryzen 5 Hexa Core 5500U,HP, Business/Professional,2701.765,amd ryzen 5 hexa core processor 16 gb ddr4 ram 64 bit window 11 oper system business/profession
16,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/3/l/-original-imagha3pvvc2xuz2.jpeg?q=70,MSI Bravo 15 Ryzen 5 Hexa Core AMD R5,MSI, Business/Professional,2639.45,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system business/profession
17,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/z/r/-original-imaggskgx4ze73fn.jpeg?q=70,ASUS Zenbook Flip 14 OLED (2022) Touch Panel Core i5 12th Gen,ASUS, Creative/Design,4757.5,intel core i5 processor (12th gen) 16 gb lpddr5 ram 64 bit window 11 oper system creative/design
18,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/f/y/t/apple-original-imafxfyqydgvrkzv.jpeg?q=70,APPLE 2020 Macbook Air M1,APPLE, Multimedia/Entertainment,4784.45,appl m1 processor 8 gb ddr4 ram mac os oper system multimedia/entertain
19,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/6/1/15s-fq5007tu-thin-and-light-laptop-hp-original-imagkwj68xgexkhy.jpeg?q=70,HP 15s Intel Core i3 12th Gen,HP, Home/Everyday use,2474.45,intel core i3 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
20,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/b/8/15s-fr4000tu-thin-and-light-laptop-hp-original-imaghrcwmt7v5svk.jpeg?q=70,HP Intel Core i5 11th Gen,HP, Business/Professional,2914.45,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
21,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/6/i/-original-imaggshd5zgfe8ev.jpeg?q=70,HP Ryzen 3 Quad Core 5300U,HP, Business/Professional,2144.45,amd ryzen 3 quad core processor 8 gb ddr4 ram 64 bit window 11 oper system business/profession
22,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Lenovo IdeaPad 3 Core i3 11th Gen,Lenovo, Home/Everyday use,1863.95,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
23,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70,ASUS Core i3 10th Gen,ASUS, Business/Professional,1869.45,intel core i3 processor (10th gen) 8 gb ddr4 ram window 11 oper system business/profession
24,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/6/o/14s-fq0568au-thin-and-light-laptop-hp-original-imaggdzyrdf7hbkr.jpeg?q=70,HP Athlon Dual Core 3050U,HP, Budget Friendly,1484.45,amd athlon dual core processor 8 gb ddr4 ram 64 bit window 11 oper system budget friendli
25,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Lenovo Intel Core i3 11th Gen,Lenovo, Business/Professional,2117.5,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
26,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/k/i/-original-imaggsh8hmh4jmdz.jpeg?q=70,HP Ryzen 5 Hexa Core 5500U,HP, Business/Professional,2524.995,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system business/profession
27,https://rukminim1.flixcart.com/image/312/312/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core AMD R5,ASUS, Creative/Design,2749.45,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system creative/design
28,https://rukminim1.flixcart.com/image/312/312/l5h2xe80/computer/e/i/d/15s-fr2511tu-thin-and-light-laptop-hp-original-imagg59a7s5kymvy.jpeg?q=70,HP 15s Intel Core i3 11th Gen,HP, Business/Professional,2252.25,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
29,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,Lenovo, Business/Professional,2908.95,intel core i5 processor (11th gen) 16 gb ddr4 ram window 11 oper system business/profession
30,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/8/e/j/-original-imagckcffymgykfd.jpeg?q=70,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7,ASUS, Gaming,5499.45,amd ryzen 7 octa core processor 16 gb ddr5 ram 64 bit window 11 oper system game
31,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/z/c/-original-imaghr25cncfgpza.jpeg?q=70,ASUS Vivobook Pro 15 Ryzen 7 Octa Core AMD R7,ASUS, Creative/Design,3299.45,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system creative/design
32,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/6/4/-original-imagkqwzbryf6sp7.jpeg?q=70,HP 15s Intel Core i5 12th Gen,HP, Business/Professional,3190.9900000000002,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
33,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad 3 Core i3 11th Gen,Lenovo, Business/Professional,2128.445,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
34,https://rukminim1.flixcart.com/image/312/312/l0r1j0w0/computer/z/m/a/np340xla-ka1in-thin-and-light-laptop-samsung-original-imagcgqvcvcbsun6.jpeg?q=70,SAMSUNG Galaxy Book Go Snapdragon 7c Gen 2,SAMSUNG, Budget Friendly,1814.45,qualcomm snapdragon 7c gen 2 processor 4 gb lpddr4x ram window 11 oper system budget friendli
35,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/w/i/-original-imagmnmsbhuxbazf.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5625U,HP, Business/Professional,2969.45,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system business/profession
36,https://rukminim1.flixcart.com/image/312/312/l48s9zk0/computer/e/n/0/-original-imagf6z3yxgmucxj.jpeg?q=70,acer Swift 3 Core i5 12th Gen,acer, Business/Professional,3574.45,intel core i5 processor (12th gen) 8 gb lpddr4x ram 64 bit window 11 oper system business/profession
37,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad 3 Core i5 11th Gen,Lenovo, Business/Professional,2914.45,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
38,https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70,realme Book (Slim) Core i3 11th Gen,realme, Home/Everyday use,2584.45,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use
39,https://rukminim1.flixcart.com/image/312/312/l0r1j0w0/computer/d/d/r/fa777rm-hx019w-gaming-laptop-asus-original-imagcg8q8kqgycxy.jpeg?q=70,ASUS TUF Gaming F17 (2022) with 90Whr Battery Core i7 12th Gen,ASUS, Gaming,6049.45,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game
40,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/v/m/-original-imagmnmr59pmudx6.jpeg?q=70,HP Pavilion Intel Core i5 12th Gen,HP, Business/Professional,3746.27,intel core i5 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system business/profession
41,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70,Lenovo IdeaPad 3 Core i5 12th Gen,Lenovo, Business/Professional,3082.695,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
42,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,ASUS VivoBook 14 Pentium Silver,ASUS, Budget Friendly,1429.45,intel pentium silver processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli
43,https://rukminim1.flixcart.com/image/312/312/l5e81ow0/computer/j/w/o/ex-215-54-thin-and-light-laptop-acer-original-imagg28wzdeny2jq.jpeg?q=70,acer Extensa Core i3 11th Gen,acer, Home/Everyday use,1869.45,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
44,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,ASUS VivoBook 14 (2022) Ryzen 5 Quad Core AMD R5,ASUS, Multimedia/Entertainment,2144.45,amd ryzen 5 quad core processor 8 gb ddr4 ram 32 bit window 11 oper system multimedia/entertain
45,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/h/w/-original-imaghzahgukpkyfu.jpeg?q=70,DELL Core i5 12th Gen,DELL, Business/Professional,3739.45,intel core i5 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system business/profession
46,https://rukminim1.flixcart.com/image/312/312/kcjexe80/computer/f/j/u/asus-original-imaftndwqbqznkju.jpeg?q=70,ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen,ASUS, Home/Everyday use,2254.45,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
47,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/t/h/-original-imagg6t9pauha4t7.jpeg?q=70,ASUS Vivobook 15 Core i5 11th Gen,ASUS, Business/Professional,2749.45,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
49,https://rukminim1.flixcart.com/image/312/312/l30hmkw0/computer/y/r/c/-original-image8cfzz5chjas.jpeg?q=70,ASUS Zenbook 14X (2022) Space Edition Core i9 12th Gen,ASUS, Creative/Design,8799.45,intel core i9 processor (12th gen) 32 gb lpddr5 ram window 11 oper system creative/design
50,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/r/z/alpha-15-amd-advantage-edition-b5eek-gaming-laptop-msi-original-imaghffgxvfmtcpg.jpeg?q=70,MSI Alpha 15 AMD Advantage Edition Ryzen 7 Octa Core 5800H,MSI, Gaming,4124.45,amd ryzen 7 octa core processor 8 gb ddr4 ram 64 bit window 11 oper system game
52,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/2/t/-original-imagg6t9xpv4rr8v.jpeg?q=70,ASUS Vivobook 14 (2022) Core i3 12th Gen,ASUS, Business/Professional,2584.45,intel core i3 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
53,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/r/c/-original-imaghzah5hzzt2hw.jpeg?q=70,DELL Core i5 12th Gen,DELL, Business/Professional,3189.45,intel core i5 processor (12th gen) 8 gb ddr4 ram window 11 oper system business/profession
54,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/e/h/-original-imagjyc69gh3a8wu.jpeg?q=70,acer Aspire 7 Ryzen 5 Hexa Core AMD R5,acer, Gaming,2859.45,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system game
56,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/v/x/v/na-thin-and-light-laptop-apple-original-imag5jt7u9fzenqb.jpeg?q=70,APPLE 2020 Macbook Air M1,APPLE, Creative/Design,4784.45,appl m1 processor 8 gb ddr4 ram mac os oper system creative/design
57,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/0/3/a/-original-imagdqdytfgwhsah.jpeg?q=70,ASUS VivoBook K15 OLED (2022) Core i5 11th Gen,ASUS, Business/Professional,3574.45,intel core i5 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system business/profession
58,https://rukminim1.flixcart.com/image/312/312/kwdv3bk0/computer/r/m/c/15-ec2145ax-gaming-laptop-hp-original-imag92vp9cznphgg.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core AMD R5,HP, Gaming,3574.45,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system game
59,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/3/9/x515ja-ej382ws-laptop-asus-original-imaghhwnkafntrrc.jpeg?q=70,ASUS Core i3 10th Gen,ASUS, Business/Professional,1979.45,intel core i3 processor (10th gen) 8 gb ddr4 ram window 11 oper system business/profession
60,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/4/b/-original-imagmmntzeunqhyh.jpeg?q=70,Lenovo Intel Core i3 11th Gen,Lenovo, Business/Professional,2105.95,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
62,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/i/w/9/na-thin-and-light-laptop-asus-original-imag4yykyhpwfp8v.jpeg?q=70,ASUS Chromebook Celeron Dual Core,ASUS, Budget Friendly,989.45,intel celeron dual core processor 4 gb lpddr4 ram chrome oper system budget friendli
63,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/z/n/-original-imagg3fxfrttfgvj.jpeg?q=70,ASUS Chromebook Flip Touch Celeron Dual Core,ASUS, Budget Friendly,879.45,intel celeron dual core processor 4 gb lpddr4 ram chrome oper system budget friendli
64,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/b/w/-original-imagg6t9sb9gvafu.jpeg?q=70,ASUS Core i3 12th Gen,ASUS, Business/Professional,2364.45,intel core i3 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
66,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/j/z/m1603qa-mb511ws-laptop-asus-original-imaghfbtdt8fzsss.jpeg?q=70,ASUS Vivobook 16X Ryzen 5 Hexa Core R5,ASUS, Multimedia/Entertainment,3024.45,amd ryzen 5 hexa core processor 16 gb ddr4 ram 64 bit window 11 oper system multimedia/entertain
67,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/l/a/w/-original-imagf39qgu4qjmgk.jpeg?q=70,Infinix X1 Slim Series Core i3 10th Gen,Infinix, Business/Professional,1704.45,intel core i3 processor (10th gen) 8 gb lpddr4x ram 64 bit window 11 oper system business/profession
68,https://rukminim1.flixcart.com/image/312/312/kwmfqfk0/computer/8/l/2/ideapad-3-14acl6-thin-and-light-laptop-lenovo-original-imag99kmftdeexpz.jpeg?q=70,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,Lenovo, Gaming,2804.45,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game
69,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/3/b/t/-original-imaghsggffspg9pw.jpeg?q=70,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,ASUS, Business/Professional,4399.45,intel core i5 processor (11th gen) 16 gb lpddr4x ram 64 bit window 11 oper system business/profession
70,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/u/b/-original-imagg2vnsrgrfkmz.jpeg?q=70,acer Aspire 3 Dual Core 3020e,acer, Home/Everyday use,1259.5,amd dual core processor 4 gb ddr4 ram 64 bit window 11 oper system home/everyday use
71,https://rukminim1.flixcart.com/image/312/312/l4vnbm80/computer/i/f/f/15ada7-thin-and-light-laptop-lenovo-original-imagfzzxmhfgzysy.jpeg?q=70,Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U,Lenovo, Home/Everyday use,1856.305,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
73,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/b/q/-original-imaghsggzmjg7qgn.jpeg?q=70,ASUS Vivobook 15 OLED (2022) Core i3 12th Gen,ASUS, Business/Professional,2804.45,intel core i3 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
74,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,ASUS VivoBook 15 (2021) Core i5 10th Gen,ASUS, Business/Professional,2529.45,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
77,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/b/p/-original-imaghkprhrcgrfey.jpeg?q=70,HP Pavilion Intel Core i5 12th Gen,HP, Business/Professional,3437.445,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
78,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/q/u/u/-original-imagfhpzry32pdyg.jpeg?q=70,ASUS TUF Dash F15 (2022) Core i5 12th Gen,ASUS, Gaming,4234.945,intel core i5 processor (12th gen) 8 gb ddr5 ram window 11 oper system game
79,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/3/c/s/-original-imagf35fjbjagyax.jpeg?q=70,ASUS Vivobook 15 Touch Core i5 11th Gen,ASUS, Business/Professional,2859.45,intel core i5 processor (11th gen) 8 gb ddr4 ram window 11 oper system business/profession
80,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/j/c/-original-imagh3wecapg5gqn.jpeg?q=70,HP Athlon Dual Core 3050U,HP, Home/Everyday use,1814.45,amd athlon dual core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use
81,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen,ASUS, Business/Professional,2529.45,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
82,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,HP OMEN Core i7 11th Gen,HP, Gaming,4867.445,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system game
83,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/x/l/v/-original-imaghrfyjeff4bzv.jpeg?q=70,ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD R7,ASUS, Gaming,3629.45,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game
84,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/n/t/g/sword-15-a12ud-gaming-laptop-msi-original-imageymchyn4ypgz.jpeg?q=70,MSI Sword 15 Core i5 12th Gen,MSI, Business/Professional,4729.45,intel core i5 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system business/profession
86,https://rukminim1.flixcart.com/image/312/312/l4hcx3k0/computer/y/j/z/macbook-air-thin-and-light-laptop-apple-original-imagfdeqter4sj2j.jpeg?q=70,APPLE 2022 MacBook AIR M2,APPLE, Business/Professional,7699.45,appl m2 processor 8 gb unifi memori ram mac os oper system business/profession
87,https://rukminim1.flixcart.com/image/312/312/l4hcx3k0/computer/p/p/o/macbook-air-thin-and-light-laptop-apple-original-imagfdfpnjjpdhq2.jpeg?q=70,APPLE 2022 MacBook AIR M2,APPLE, Business/Professional,6241.95,appl m2 processor 8 gb unifi memori ram mac os oper system business/profession
88,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/b/n/-original-imagfdf4xnbyyxpa.jpeg?q=70,APPLE 2022 MacBook AIR M2,APPLE, Business/Professional,6269.45,appl m2 processor 8 gb unifi memori ram mac os oper system business/profession
89,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/v/k/-original-image333jzhyzhyt.jpeg?q=70,ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen,ASUS, Business/Professional,4124.45,intel core i5 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system business/profession
90,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/h/n/-original-imaggzesaqdhy3xd.jpeg?q=70,ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 5800H,ASUS, Gaming,4949.45,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game
91,https://rukminim1.flixcart.com/image/312/312/l5h2xe80/computer/h/i/p/14s-dy5005tu-thin-and-light-laptop-hp-original-imagg4rc7n75zqkp.jpeg?q=70,HP 14s Intel Core i3 11th Gen,HP, Business/Professional,2309.45,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
92,https://rukminim1.flixcart.com/image/312/312/l3t2fm80/computer/p/q/q/-original-imageuecysr3cuca.jpeg?q=70,ASUS VivoBook Flip 14 Core i5 11th Gen,ASUS, Business/Professional,3519.45,intel core i5 processor (11th gen) 8 gb lpddr4x ram 64 bit window 11 oper system business/profession
93,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/5/u/x360-bf0121tu-thin-and-light-laptop-hp-original-imaghqcrw4zxhhcc.jpeg?q=70,HP Envy x360 Creator Intel Evo Core i5 12th Gen,HP, Business/Professional,4784.45,intel core i5 processor (12th gen) 16 gb lpddr4x ram window 11 oper system business/profession
94,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/x/7/14-ec1005au-thin-and-light-laptop-hp-original-imaghusjswsafhcu.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5625U,HP, Business/Professional,3409.45,amd ryzen 5 hexa core processor 16 gb ddr4 ram 64 bit window 11 oper system business/profession
95,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/q/d/n/-original-imagetjymucqggdq.jpeg?q=70,ASUS TUF Gaming A17 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7,ASUS, Gaming,4894.45,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game
99,https://rukminim1.flixcart.com/image/312/312/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70,ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7,ASUS, Business/Professional,3409.45,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system business/profession
100,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/h/h/15ach6-gaming-laptop-lenovo-original-imaggmxtjewnjpeq.jpeg?q=70,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7,Lenovo, Gaming,4234.45,amd ryzen 7 octa core processor 8 gb ddr4 ram 64 bit window 11 oper system game
101,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/i/d/p/na-thin-and-light-laptop-apple-original-imagaygvtvf6cx8h.jpeg?q=70,APPLE MacBook Air M1,APPLE, Business/Professional,5774.45,appl m1 processor 16 gb ddr4 ram mac os oper system business/profession
